ID,Event
116240704161307,Dragon
116240704161406,Tiger
116240704161455,Tiger
116240704161602,Tiger
116240704161702,Dragon
116240704161811,Dragon
116240704161909,Dragon
116240704162024,Dragon
116240704162121,Tiger
116240704162213,Tiger
116240704162309,Tiger
116240704162418,Dragon
116240704162517,Tiger
116240704162606,Tiger
116240704162707,Dragon
116240704162806,Dragon
116240704162842,Dragon
116240704162919,Tiger
116240704162952,Tiger
116240704163026,Tiger
116240704163126,Dragon
116240704163219,Tiger
116240704163254,Tiger
116240704163328,Dragon
116240704163402,Dragon
116240704163438,Dragon
116240704163514,Tiger
116240704163548,Tiger
116240704163624,Tiger
116240704163658,Tiger
116240704163735,Tiger
116240704163809,Dragon
116240704163846,Dragon
116240704163921,Dragon
116240704163954,Tiger
116240704164027,Dragon
116240704164100,Dragon
116240704164142,Dragon
116240704164222,Tiger
116240704164254,Dragon
116240704164330,Dragon
116240704164402,Tiger
116240704164435,Dragon
116240704164513,Dragon
116240704164552,Tiger
116240704164626,Tiger
116240704164659,Dragon
116240704164731,Tiger
116240704164812,Tiger
116240704164852,Tiger
116240704164926,Dragon
116240704164959,Dragon
116240704165036,Dragon
116240704165111,Dragon
116240704165145,Tiger
116240704165217,Tiger
116240704165257,Tiger
116240704165333,Dragon
116240704165405,Tiger
116240704165439,Dragon
116240704165515,Dragon
116240704165555,Dragon
116240704165629,Dragon
116240704165706,Tiger
116240704165740,Tiger
116240704165817,Dragon
116240704165852,Dragon
116240704165926,Tiger
116240704165957,Tiger
116240704170106,Dragon
116240704170209,Dragon
116240704170321,Dragon
116240704170452,Tiger
116240704170552,Dragon
116240704170656,Tiger
116240704170758,Tiger
116240704170900,Tiger
116240704171004,Dragon
116240704171109,Tiger
116240704171216,Dragon
116240704171319,Dragon
116240704171421,Dragon
116240704171528,Tiger
116240704171630,Dragon
116240704171734,Tiger
116240704171836,Dragon
116240704171939,Dragon
116240704172045,Dragon
116240704172152,Tiger
116240704172256,Tiger
116240704172359,Tiger
116240704172503,Tiger
116240704172602,Dragon
116240704173025,Tiger
116240704173126,Tiger
116240704173227,Dragon
116240704173336,Tiger
116240704173601,Tiger
116240704173706,Dragon
116240704173808,Dragon
116240704173908,Dragon
116240704174008,Tiger
116240704174105,Dragon
116240704174213,Tiger
116240704174327,Dragon
116240704174428,Tiger
116240704174528,Dragon
116240704174632,Dragon
116240704174737,Dragon
116240704174837,Tiger
116240704174936,Dragon
116240704175038,Dragon
116240704175139,Dragon
116240704175237,Dragon
116240704175340,Dragon
116240704175445,Dragon
116240704175549,Dragon
116240704175700,Dragon
116240704175803,Tie
116240704175901,Tiger
116240704175948,Tiger
116240704180034,Tiger
116240704180126,Tiger
116240704180227,Tiger
116240704180312,Tiger
116240704180359,Dragon
116240704180446,Tiger
116240704180535,Tiger
116240704180621,Tiger
116240704180707,Tiger
116240704180753,Tiger
116240704180840,Dragon
116240704180926,Tiger
116240704181011,Dragon
116240704181057,Tie
116240704181142,Dragon
116240704181226,Tiger
116240704181312,Dragon
116240704181356,Dragon
116240704181441,Tiger
116240704181525,Tiger
116240704181611,Dragon
116240704181656,Tiger
116240704181741,Tiger
116240704181826,Dragon
116240704181912,Tiger
116240704181957,Tiger
116240704182044,Tiger
116240704182133,Tiger
116240704182246,Tiger
116240704182331,Dragon
116240704182417,Tiger
116240704182503,Tie
116240704182549,Tiger
116240704182634,Dragon
116240704182719,Tiger
116240704182804,Dragon
116240704182920,Dragon
116240704183017,Tiger
116240704183109,Dragon
116240704183204,Dragon
116240704183258,Dragon
116240704183355,Tiger
116240704183448,Dragon
116240704183600,Tiger
116240704183658,Tiger
116240704183746,Tiger
116240704183838,Dragon
116240704183936,Dragon
116240704184035,Dragon
116240704184145,Tiger
116240704184247,Tiger
116240704184338,Tiger
116240704184436,Tiger
116240704184656,Dragon
116240704184755,Dragon
116240704184854,Tiger
116240704184957,Dragon
116240704185053,Dragon
116240704185152,Dragon
116240704185246,Dragon
116240704185358,Dragon
116240704185505,Tiger
116240704185603,Tiger
116240704185710,Dragon
116240704185755,Dragon
116240704185831,Dragon
116240704185906,Tiger
116240704185940,Dragon
116240704190017,Dragon
116240704190055,Tiger
116240704190131,Dragon
116240704190209,Tiger
116240704190242,Tiger
116240704190318,Dragon
116240704190358,Dragon
116240704190431,Tiger
116240704190505,Dragon
116240704190544,Tiger
116240704190657,Dragon
116240704190734,Dragon
116240704190811,Tiger
116240704190845,Dragon
116240704190919,Dragon
116240704190955,Tiger
116240704191031,Tiger
116240704191106,Tiger
116240704191142,Dragon
116240704191217,Dragon
116240704191252,Tiger
116240704191332,Tiger
116240704191407,Tiger
116240704191442,Dragon
116240704191514,Tiger
116240704191547,Tiger
116240704191624,Tiger
116240704191659,Dragon
116240704191733,Tiger
116240704191806,Tiger
116240704191839,Tiger
116240704191913,Tie
116240704191947,Tiger
116240704192021,Tiger
116240704192052,Tiger
116240704192129,Dragon
116240704192226,Dragon
116240704192303,Dragon
116240704192340,Dragon
116240704192415,Tiger
116240704192514,Dragon
116240704192610,Dragon
116240704192713,Tiger
116240704192809,Tiger
116240704192905,Tiger
116240704193001,Dragon
116240704193102,Dragon
116240704193159,Tiger
116240704193255,Dragon
116240704193353,Dragon
116240704193447,Tiger
116240704193546,Tiger
116240704193641,Tiger
116240704193737,Dragon
116240704193832,Tiger
116240704193930,Dragon
116240704194028,Dragon
116240704194123,Tiger
116240704194216,Dragon
116240704194310,Dragon
116240704194409,Tiger
116240704194539,Tiger
116240704194634,Dragon
116240704194733,Dragon
116240704194829,Tiger
116240704194927,Dragon
116240704195022,Tiger
116240704195119,Dragon
116240704195216,Dragon
116240704195311,Tie
116240704195405,Tiger
116240704195502,Dragon
116240704195600,Dragon
116240704195721,Tiger
116240704195830,Tiger
116240704195936,Tiger
116240704200045,Tiger
116240704200150,Tiger
116240704200256,Dragon
116240704200359,Tiger
116240704200505,Tiger
116240704200610,Dragon
116240704200715,Dragon
116240704200818,Tiger
116240704200921,Dragon
116240704201025,Tiger
116240704201137,Tiger
116240704201349,Tiger
116240704201455,Tiger
116240704201558,Tiger
116240704201705,Tiger
116240704201812,Tiger
116240704201915,Dragon
116240704202023,Tie
116240704202147,Dragon
116240704202252,Dragon
116240704202357,Dragon
116240704202508,Dragon
116240704202616,Dragon
116240704202723,Dragon
116240704202831,Dragon
116240704202940,Dragon
116240704203036,Dragon
116240704203132,Dragon
116240704203228,Tiger
116240704203328,Tiger
116240704203422,Tiger
116240704203516,Tiger
116240704203611,Tiger
116240704203716,Dragon
116240704203822,Dragon
116240704203933,Tiger
116240704204135,Tiger
116240704204235,Dragon
116240704204342,Tiger
116240704204445,Dragon
116240704204540,Tiger
116240704204639,Dragon
116240704204738,Dragon
116240704204839,Dragon
116240704204941,Tiger
116240704205051,Tiger
116240704205151,Tiger
116240704205258,Dragon
116240704205411,Dragon
116240704205523,Dragon
116240704205622,Tiger
116240704205719,Dragon
116240704205805,Dragon
116240704205850,Tiger
116240704205937,Dragon
116240704210040,Tiger
116240704210152,Tiger
116240704210245,Dragon
116240704210346,Dragon
116240704210444,Tiger
116240704210650,Dragon
116240704210739,Tie
116240704210832,Dragon
116240704210922,Dragon
116240704211024,Dragon
116240704211118,Tiger
116240704211215,Dragon
116240704211317,Tiger
116240704211413,Dragon
116240704211505,Tiger
116240704211558,Dragon
116240704211654,Tiger
116240704211750,Tiger
116240704211847,Tiger
116240704211943,Dragon
116240704212038,Tiger
116240704212136,Tiger
116240704212232,Tiger
116240704212327,Dragon
116240704212421,Tiger
116240704212518,Dragon
116240704212644,Tiger
116240704212754,Tiger
116240704212859,Tiger
116240704213049,Tiger
116240704213150,Tiger
116240704213253,Dragon
116240704213354,Dragon
116240704213454,Tiger
116240704213549,Tiger
116240704213649,Dragon
116240704213743,Tiger
116240704213842,Dragon
116240704213947,Tiger
116240704214042,Dragon
116240704214143,Dragon
116240704214247,Dragon
116240704214344,Tie
116240704214444,Dragon
116240704214544,Tiger
116240704214637,Dragon
116240704214736,Dragon
116240704214833,Tiger
116240704214933,Tiger
116240704215026,Dragon
116240704215117,Dragon
116240704215220,Tiger
116240704215315,Dragon
116240704215411,Dragon
116240704215511,Dragon
116240704215713,Tiger
116240704215812,Tiger
116240704215853,Dragon
116240704215933,Dragon
116240704220016,Tiger
116240704220054,Dragon
116240704220129,Tiger
116240704220204,Dragon
116240704220241,Dragon
116240704220318,Dragon
116240704220351,Dragon
116240704220429,Tiger
116240704220506,Tiger
116240704220543,Dragon
116240704220617,Tiger
116240704220651,Dragon
116240704220727,Dragon
116240704220805,Tiger
116240704220842,Tiger
116240704220917,Dragon
116240704220951,Dragon
116240704221024,Dragon
116240704221102,Tiger
116240704221141,Dragon
116240704221218,Dragon
116240704221254,Tiger
116240704221342,Dragon
116240704221422,Tiger
116240704221459,Tiger
116240704221538,Dragon
116240704221613,Tiger
116240704221648,Tiger
116240704221724,Dragon
116240704221802,Tiger
116240704221838,Tiger
116240704221915,Tiger
116240704221954,Tiger
116240704222029,Dragon
116240704222109,Dragon
116240704222148,Tiger
116240704222222,Tiger
116240704222258,Tiger
116240704222337,Tiger
116240704222416,Dragon
116240704222455,Tiger
116240704222536,Tiger
116240704222611,Tiger
116240704222713,Tie
116240704222934,Tiger
116240704223210,Dragon
116240704223315,Dragon
116240704223422,Tiger
116240704223529,Tiger
116240704223636,Tiger
116240704223738,Tiger
116240704223840,Tie
116240704223952,Tiger
116240704224059,Tiger
116240704224203,Dragon
116240704224305,Tiger
116240704224406,Tiger
116240704224507,Dragon
116240704224608,Tiger
116240704224708,Dragon
116240704224808,Dragon
116240704224911,Tie
116240704225027,Tiger
116240704225130,Dragon
116240704225232,Dragon
116240704225337,Dragon
116240704225442,Tiger
116240704225550,Tiger
116240704225649,Dragon
116240704225902,Tiger
116240704230005,Dragon
116240704230106,Dragon
116240704230202,Tiger
116240704230302,Dragon
116240704230404,Tiger
116240704230502,Tiger
116240704230607,Tiger
116240704230714,Dragon
116240704230809,Tiger
116240704230917,Dragon
116240704231021,Tiger
116240704231115,Tiger
116240704231219,Dragon
116240704231323,Tiger
116240704231422,Dragon
116240704231554,Dragon
116240704231655,Tiger
116240704231756,Dragon
116240704231914,Dragon
116240704232023,Tiger
116240704232131,Dragon
116240704232236,Tiger
116240704232329,Tiger
116240704232422,Dragon
116240704232602,Tiger
116240704232739,Tiger
116240704232833,Dragon
116240704232925,Dragon
116240704233017,Dragon
116240704233108,Dragon
116240704233201,Tiger
116240704233253,Tiger
116240704233346,Tiger
116240704233442,Tiger
116240704233534,Tiger
116240704233625,Dragon
116240704233716,Tiger
116240704233809,Dragon
116240704233903,Tiger
116240704233958,Tiger
116240704234053,Tiger
116240704234147,Tiger
116240704234242,Tie
116240704234339,Dragon
116240704234432,Dragon
116240704234526,Dragon
116240704234618,Dragon
116240704234715,Dragon
116240704234811,Dragon
116240704234910,Dragon
116240704235053,Dragon
116240704235148,Tiger
116240704235244,Tiger
116240704235339,Dragon
116240704235433,Tiger
116240704235521,Tiger
116240704235611,Tiger
116240704235702,Tiger
116240704235752,Dragon
116240704235843,Tiger
116240704235933,Tiger
116240705000018,Dragon
116240705000105,Dragon
116240705000153,Dragon
116240705000244,Dragon
116240705000335,Dragon
116240705000423,Tiger
116240705000514,Tiger
116240705000603,Tiger
116240705000648,Dragon
116240705000738,Tiger
116240705000824,Dragon
116240705000914,Dragon
116240705001003,Dragon
116240705001050,Dragon
116240705001137,Dragon
116240705001226,Tiger
116240705001312,Tiger
116240705001413,Dragon
116240705001525,Dragon
116240705001618,Tiger
116240705001704,Dragon
116240705001753,Tiger
116240705001842,Tiger
116240705001932,Tiger
116240705002022,Tiger
116240705002105,Tiger
116240705002152,Dragon
116240705002240,Tiger
116240705002327,Tiger
116240705002416,Tiger
116240705002502,Dragon
116240705002549,Tiger
116240705002653,Dragon
116240705002758,Dragon
116240705002900,Dragon
116240705002959,Dragon
116240705003100,Tiger
116240705003200,Dragon
116240705003259,Tiger
116240705003359,Dragon
116240705003504,Dragon
116240705003609,Dragon
116240705003710,Tiger
116240705003811,Tiger
116240705003910,Tiger
116240705004011,Dragon
116240705004112,Tiger
116240705004213,Dragon
116240705004308,Tie
116240705004410,Dragon
116240705004537,Dragon
116240705004636,Dragon
116240705004738,Dragon
116240705004841,Tiger
116240705004941,Dragon
116240705005039,Tiger
116240705005142,Tie
116240705005239,Tiger
116240705005339,Dragon
116240705005439,Dragon
116240705005539,Tiger
116240705005638,Dragon
116240705005739,Dragon
116240705005841,Tiger
116240705005932,Tiger
116240705010023,Dragon
116240705010121,Tiger
116240705010215,Dragon
116240705010309,Tiger
116240705010403,Tiger
116240705010457,Dragon
116240705010556,Dragon
116240705010649,Dragon
116240705010742,Tiger
116240705010841,Tiger
116240705010937,Tiger
116240705011033,Dragon
116240705011126,Tie
116240705011219,Tiger
116240705011314,Tiger
116240705011406,Dragon
116240705011459,Tiger
116240705011559,Dragon
116240705011748,Tiger
116240705011843,Dragon
116240705011935,Dragon
116240705012029,Tiger
116240705012123,Tiger
116240705012219,Dragon
116240705012317,Dragon
116240705012416,Tiger
116240705012511,Tiger
116240705012605,Tiger
116240705012700,Tiger
116240705012753,Tiger
116240705012842,Tiger
116240705012934,Dragon
116240705013040,Tiger
116240705013135,Dragon
116240705013230,Tiger
116240705013326,Dragon
116240705013422,Tiger
116240705013515,Dragon
116240705013611,Tiger
116240705013704,Dragon
116240705013755,Tiger
116240705013853,Dragon
116240705013951,Dragon
116240705014045,Dragon
116240705014138,Tiger
116240705014236,Dragon
116240705014337,Tiger
116240705014531,Dragon
116240705014625,Tiger
116240705014722,Tiger
116240705014815,Tiger
116240705014908,Dragon
116240705015001,Dragon
116240705015056,Dragon
116240705015151,Dragon
116240705015245,Tiger
116240705015339,Tiger
116240705015433,Tiger
116240705015529,Dragon
116240705015622,Dragon
116240705015718,Dragon
116240705015808,Tiger
116240705015928,Tiger
116240705020018,Dragon
116240705020108,Dragon
116240705020158,Dragon
116240705020249,Tiger
116240705020338,Tiger
116240705020425,Tiger
116240705020510,Tiger
116240705020558,Tie
116240705020654,Dragon
116240705020744,Tiger
116240705020833,Dragon
116240705020919,Tiger
116240705021004,Dragon
116240705021051,Tiger
116240705021140,Dragon
116240705021234,Dragon
116240705021355,Tiger
116240705021442,Dragon
116240705021529,Dragon
116240705021619,Tiger
116240705021705,Tiger
116240705021751,Tiger
116240705021840,Dragon
116240705021927,Tiger
116240705022014,Dragon
116240705022101,Dragon
116240705022147,Tiger
116240705022233,Tiger
116240705022319,Dragon
116240705022406,Tiger
116240705022513,Dragon
116240705022618,Tiger
116240705022722,Dragon
116240705022828,Dragon
116240705022932,Tiger
116240705023032,Tiger
116240705023137,Dragon
116240705023240,Dragon
116240705023342,Dragon
116240705023444,Dragon
116240705023545,Tiger
116240705023647,Dragon
116240705023746,Dragon
116240705023849,Tiger
116240705023948,Tiger
116240705024048,Tiger
116240705024201,Dragon
116240705024523,Tiger
116240705024626,Tiger
116240705024731,Dragon
116240705024831,Dragon
116240705024934,Dragon
116240705025036,Tiger
116240705025140,Tiger
116240705025243,Dragon
116240705025347,Tie
116240705025510,Tiger
116240705025616,Tiger
116240705025721,Tiger
116240705025825,Dragon
116240705025930,Tiger
116240705030031,Tiger
116240705030129,Tiger
116240705030222,Dragon
116240705030317,Tiger
116240705030410,Tiger
116240705030507,Dragon
116240705030604,Tiger
116240705030658,Dragon
116240705030754,Dragon
116240705030854,Tiger
116240705030946,Tiger
116240705031042,Dragon
116240705031144,Dragon
116240705031331,Tiger
116240705031428,Tiger
116240705031523,Dragon
116240705031618,Dragon
116240705031714,Dragon
116240705031808,Tiger
116240705031904,Tiger
116240705031959,Tiger
116240705032057,Tiger
116240705032148,Dragon
116240705032245,Dragon
116240705032344,Dragon
116240705032437,Dragon
116240705032532,Tiger
116240705032633,Dragon
116240705032732,Dragon
116240705032826,Tiger
116240705032927,Tiger
116240705033018,Tiger
116240705033120,Dragon
116240705033217,Tiger
116240705033315,Dragon
116240705033410,Tiger
116240705033509,Tiger
116240705033609,Tiger
116240705033709,Dragon
116240705033805,Tiger
116240705033901,Dragon
116240705034001,Tiger
116240705034058,Tiger
116240705034158,Dragon
116240705034308,Tiger
116240705034442,Dragon
116240705034542,Dragon
116240705034640,Dragon
116240705034737,Dragon
116240705034837,Tiger
116240705034934,Dragon
116240705035035,Dragon
116240705035132,Dragon
116240705035229,Dragon
116240705035329,Dragon
116240705035427,Tiger
116240705035524,Tiger
116240705035625,Tiger
116240705035720,Dragon
116240705035823,Dragon
116240705035925,Tiger
116240705040022,Tiger
116240705040117,Tiger
116240705040211,Tiger
116240705040300,Dragon
116240705040353,Tiger
116240705040445,Tiger
116240705040538,Dragon
116240705040632,Tiger
116240705040727,Dragon
116240705040822,Dragon
116240705040919,Dragon
116240705041012,Dragon
116240705041105,Dragon
116240705041156,Dragon
116240705041252,Dragon
116240705041401,Tiger
116240705041612,Tiger
116240705041706,Tiger
116240705041802,Tiger
116240705041854,Tiger
116240705041952,Dragon
116240705042043,Tiger
116240705042137,Dragon
116240705042230,Tiger
116240705042322,Tiger
116240705042429,Dragon
116240705042522,Tiger
116240705042612,Dragon
116240705042706,Dragon
116240705042758,Dragon
116240705042847,Dragon
116240705042936,Tiger
116240705043024,Tiger
116240705043111,Tiger
116240705043159,Tiger
116240705043249,Dragon
116240705043340,Tiger
116240705043428,Tiger
116240705043513,Tiger
116240705043601,Dragon
116240705043650,Tiger
116240705043737,Dragon
116240705043827,Dragon
116240705043917,Dragon
116240705044009,Tiger
116240705044058,Dragon
116240705044152,Dragon
116240705044322,Tiger
116240705044408,Tiger
116240705044457,Dragon
116240705044550,Tiger
116240705044638,Dragon
116240705044730,Tiger
116240705044819,Tiger
116240705044911,Dragon
116240705045000,Tiger
116240705045049,Dragon
116240705045139,Tiger
116240705045226,Dragon
116240705045314,Tiger
116240705045402,Tiger
116240705045455,Tiger
116240705045545,Tiger
116240705045650,Dragon
116240705045756,Dragon
116240705045854,Tiger
116240705045952,Dragon
116240705050049,Tiger
116240705050144,Dragon
116240705050241,Tiger
116240705050338,Dragon
116240705050435,Dragon
116240705050529,Dragon
116240705050626,Dragon
116240705050721,Tiger
116240705050818,Tiger
116240705050914,Dragon
116240705051010,Tiger
116240705051105,Tiger
116240705051200,Tiger
116240705051300,Tiger
116240705051518,Tiger
116240705051617,Tiger
116240705051715,Dragon
116240705051817,Tiger
116240705051917,Dragon
116240705052014,Dragon
116240705052110,Dragon
116240705052209,Dragon
116240705052312,Dragon
116240705052408,Tiger
116240705052505,Dragon
116240705052555,Dragon
116240705052646,Tiger
116240705052739,Tiger
116240705052832,Dragon
116240705052928,Tiger
116240705053024,Dragon
116240705053117,Tiger
116240705053208,Tiger
116240705053258,Tiger
116240705053348,Tiger
116240705053444,Tiger
116240705053539,Tiger
116240705053632,Dragon
116240705053726,Tiger
116240705053820,Dragon
116240705053913,Dragon
116240705054008,Tiger
116240705054103,Dragon
116240705054157,Tiger
116240705054250,Dragon
116240705054344,Dragon
116240705054441,Dragon
116240705054647,Dragon
116240705054742,Dragon
116240705054834,Dragon
116240705054929,Tiger
116240705055024,Dragon
116240705055122,Tiger
116240705055216,Dragon
116240705055310,Dragon
116240705055404,Dragon
116240705055459,Dragon
116240705055554,Dragon
116240705055648,Tiger
116240705055745,Dragon
116240705055839,Tiger
116240705055933,Tiger
116240705060027,Tiger
116240705060125,Tiger
116240705060222,Dragon
116240705060317,Tiger
116240705060411,Tiger
116240705060505,Tiger
116240705060600,Tiger
116240705060654,Dragon
116240705060748,Dragon
116240705060843,Dragon
116240705060939,Tiger
116240705061034,Dragon
116240705061127,Tie
116240705061226,Dragon
116240705061330,Tiger
116240705061457,Tiger
116240705061557,Dragon
116240705061657,Tiger
116240705061753,Tiger
116240705061848,Tiger
116240705061944,Dragon
116240705062041,Tiger
116240705062139,Tiger
116240705062234,Tiger
116240705062330,Tiger
116240705062424,Dragon
116240705062516,Tiger
116240705062606,Tie
116240705062657,Tiger
116240705062748,Dragon
116240705062840,Dragon
116240705062930,Dragon
116240705063020,Dragon
116240705063110,Tiger
116240705063159,Dragon
116240705063249,Dragon
116240705063338,Dragon
116240705063430,Tiger
116240705063522,Dragon
116240705063614,Dragon
116240705063705,Tiger
116240705063753,Tiger
116240705063845,Tiger
116240705063936,Tiger
116240705064027,Tiger
116240705064119,Tiger
116240705064216,Tiger
116240705064345,Dragon
116240705064436,Dragon
116240705064527,Tiger
116240705064616,Tiger
116240705064705,Tiger
116240705064756,Tiger
116240705064845,Tiger
116240705064935,Tiger
116240705065028,Dragon
116240705065120,Dragon
116240705065214,Tie
116240705065307,Dragon
116240705065359,Dragon
116240705065453,Dragon
116240705065549,Tiger
116240705065637,Tiger
116240705065729,Tiger
116240705065830,Dragon
116240705065938,Dragon
116240705070036,Tiger
116240705070131,Tiger
116240705070225,Tiger
116240705070320,Dragon
116240705070416,Tiger
116240705070510,Tiger
116240705070604,Dragon
116240705070655,Dragon
116240705070747,Dragon
116240705070845,Dragon
116240705070940,Dragon
116240705071106,Dragon
116240705071156,Dragon
116240705071247,Tiger
116240705071345,Dragon
116240705071440,Dragon
116240705071532,Tiger
116240705071630,Dragon
116240705071727,Dragon
116240705071824,Tiger
116240705071922,Tiger
116240705072019,Tiger
116240705072115,Tiger
116240705072215,Tiger
116240705072308,Tiger
116240705072408,Tiger
116240705072503,Tiger
116240705072602,Tiger
116240705072659,Tiger
116240705072754,Tiger
116240705072908,Tiger
116240705073005,Tiger
116240705073102,Dragon
116240705073201,Dragon
116240705073301,Dragon
116240705073358,Tiger
116240705073457,Tiger
116240705073557,Dragon
116240705073655,Tiger
116240705073755,Dragon
116240705073900,Dragon
116240705074025,Dragon
116240705074125,Dragon
116240705074224,Tiger
116240705074325,Tiger
116240705074427,Tiger
116240705074525,Dragon
116240705083536,Dragon
116240705083628,Tiger
116240705083720,Tie
116240705083906,Tiger
116240705083956,Tiger
116240705084047,Dragon
116240705084140,Tiger
116240705084232,Dragon
116240705084324,Dragon
116240705084417,Tiger
116240705084508,Tiger
116240705084558,Tiger
116240705084648,Dragon
116240705084743,Tiger
116240705084832,Dragon
116240705084921,Dragon
116240705085011,Dragon
116240705085101,Tiger
116240705085150,Dragon
116240705085244,Tiger
116240705085334,Tiger
116240705085423,Tiger
116240705085509,Dragon
116240705085604,Dragon
116240705085655,Tiger
116240705085749,Dragon
116240705085841,Tiger
116240705085934,Dragon
116240705090025,Dragon
116240705090118,Dragon
116240705090212,Dragon
116240705090309,Tiger
116240705090402,Dragon
116240705090500,Dragon
116240705090603,Tiger
116240705090827,Dragon
116240705090923,Dragon
116240705091017,Tiger
116240705091112,Tiger
116240705091210,Tiger
116240705091304,Dragon
116240705091358,Dragon
116240705091451,Dragon
116240705091545,Tiger
116240705091637,Dragon
116240705091731,Dragon
116240705091827,Dragon
116240705091920,Dragon
116240705092016,Tiger
116240705092108,Dragon
116240705092155,Dragon
116240705092256,Dragon
116240705092354,Dragon
116240705092450,Tiger
116240705092542,Dragon
116240705092637,Tiger
116240705092728,Tiger
116240705092824,Dragon
116240705092920,Tiger
116240705093029,Tiger
116240705093122,Tiger
116240705093221,Dragon
116240705093410,Dragon
116240705093505,Tiger
116240705093559,Tiger
116240705093655,Dragon
116240705093753,Dragon
116240705093851,Dragon
116240705093950,Dragon
116240705094042,Dragon
116240705094141,Dragon
116240705094237,Dragon
116240705094333,Dragon
116240705094431,Tiger
116240705094528,Dragon
116240705094626,Dragon
116240705094726,Dragon
116240705094826,Tiger
116240705094921,Tiger
116240705095019,Dragon
116240705095114,Dragon
116240705095211,Tiger
116240705095307,Tiger
116240705095410,Tiger
116240705095514,Dragon
116240705095620,Tiger
116240705095717,Tiger
116240705095813,Tiger
116240705095909,Tiger
116240705100006,Dragon
116240705100111,Dragon
116240705100258,Tiger
116240705100356,Tiger
116240705100500,Tiger
116240705100600,Tiger
116240705100658,Dragon
116240705100756,Tiger
116240705100856,Dragon
116240705100958,Tiger
116240705101055,Tiger
116240705101152,Tiger
116240705101249,Tiger
116240705101351,Dragon
116240705101448,Tiger
116240705101556,Tiger
116240705101655,Tiger
116240705101753,Tiger
116240705101850,Tiger
116240705101947,Tiger
116240705102045,Tiger
116240705102141,Tiger
116240705102241,Tiger
116240705102339,Dragon
116240705102437,Dragon
116240705102536,Tiger
116240705102634,Dragon
116240705102740,Dragon
116240705102844,Tiger
116240705102943,Tiger
116240705103042,Dragon
116240705103143,Tiger
116240705103249,Dragon
116240705103407,Tiger
116240705103503,Dragon
116240705103559,Tiger
116240705103654,Tiger
116240705103753,Dragon
116240705103854,Tiger
116240705103953,Tiger
116240705104051,Dragon
116240705104152,Tiger
116240705104309,Dragon
116240705104431,Dragon
116240705104537,Tiger
116240705104639,Tiger
116240705104738,Tiger
116240705104843,Dragon
116240705104945,Tiger
116240705105048,Tiger
116240705105147,Tiger
116240705105248,Tiger
116240705105340,Dragon
116240705105444,Tiger
116240705105539,Tiger
116240705105634,Dragon
116240705105731,Tiger
116240705105828,Dragon
116240705105924,Dragon
116240705110019,Dragon
116240705110115,Tiger
116240705110212,Dragon
116240705110312,Tiger
116240705110403,Tiger
116240705110458,Tiger
116240705110556,Dragon
116240705110812,Dragon
116240705110906,Dragon
116240705111004,Dragon
116240705111101,Tiger
116240705111158,Dragon
116240705111257,Dragon
116240705111356,Tiger
116240705111450,Tiger
116240705111549,Dragon
116240705111644,Dragon
116240705111739,Tiger
116240705111842,Dragon
116240705111937,Dragon
116240705112035,Dragon
116240705112130,Tiger
116240705112227,Tiger
116240705112323,Dragon
116240705112423,Dragon
116240705112520,Tiger
116240705112612,Tiger
116240705112724,Tiger
116240705112830,Dragon
116240705112929,Tiger
116240705113037,Dragon
116240705113138,Dragon
116240705113234,Tiger
116240705113333,Dragon
116240705113431,Tiger
116240705113526,Tiger
116240705113700,Dragon
116240705113758,Dragon
116240705113856,Dragon
116240705113956,Tiger
116240705114100,Tiger
116240705114153,Dragon
116240705114247,Tiger
116240705114344,Tiger
116240705114438,Tiger
116240705114538,Dragon
116240705114639,Dragon
116240705114740,Tiger
116240705114838,Dragon
116240705114937,Dragon
116240705115041,Dragon
116240705115140,Tiger
116240705115243,Dragon
116240705115339,Tie
116240705115438,Tiger
116240705115544,Dragon
116240705115641,Dragon
116240705115732,Dragon
116240705115822,Dragon
116240705115914,Dragon
116240705115959,Dragon
116240705120046,Tiger
116240705120130,Dragon
116240705120215,Tiger
116240705120307,Dragon
116240705120349,Dragon
116240705120446,Dragon
116240705120606,Dragon
116240705120650,Dragon
116240705120734,Tiger
116240705120820,Tiger
116240705120908,Tiger
116240705120956,Tiger
116240705121040,Tiger
116240705121125,Tiger
116240705121210,Tiger
116240705121254,Tiger
116240705121340,Dragon
116240705121428,Tiger
116240705121516,Dragon
116240705121603,Tiger
116240705121649,Tiger
116240705121736,Tiger
116240705121819,Tiger
116240705121908,Dragon
116240705121951,Tiger
116240705122037,Dragon
116240705122126,Tiger
116240705122207,Dragon
116240705122251,Dragon
116240705122337,Tiger
116240705122429,Tiger
116240705122528,Dragon
116240705122633,Dragon
116240705122724,Dragon
116240705122805,Dragon
116240705122841,Dragon
116240705122919,Tiger
116240705122959,Dragon
116240705123102,Tiger
116240705123138,Tiger
116240705123214,Dragon
116240705123251,Tiger
116240705123329,Dragon
116240705123404,Dragon
116240705123440,Dragon
116240705123516,Dragon
116240705123555,Tiger
116240705123631,Tiger
116240705123711,Tiger
116240705123747,Dragon
116240705123824,Dragon
116240705123859,Dragon
116240705123937,Dragon
116240705124013,Tiger
116240705124049,Tiger
116240705124124,Tiger
116240705124200,Tiger
116240705124237,Dragon
116240705124315,Dragon
116240705124438,Dragon
116240705124516,Tiger
116240705124554,Tiger
116240705124630,Dragon
